,PC1,PC2,PC3,PC4,PC5
rxn01116_c0,-0.05573981747815687,0.007290822782014866,0.00042456805295900844,0.0027712074122044615,-0.004337426252516172
rxn02811_c0,-0.044507514384566654,-0.002651701850877226,-0.02803295242515318,-0.0071771538596473216,0.06065964222818238
rxn03062_c0,0.04450751438456666,0.0026517018508772517,0.02803295242515319,0.0071771538596473155,-0.060659642228182424
rxn00863_c0,0.05579413667934427,-0.005718169799347101,0.0006361195246834698,-0.002165441787455766,0.003658358562874057
rxn09113_c0,0.05579413667934427,-0.005718169799347162,0.0006361195246835439,-0.0021654417874557514,0.0036583585628741006
rxn02402_c0,0.0557941366793415,-0.005718169799150659,0.0006361195258949164,-0.0021654417875623727,0.0036583585632887776
rxn05465_c0,0.05579413667934427,-0.0057181697993471765,0.0006361195246835442,-0.0021654417874558537,0.003658358562873872
rxn05347_c0,0.02053985135586282,0.09552493781649764,-0.02953201095042061,-0.10206244472215825,-0.05890457496096095
rxn00113_c0,0.04739789207591539,0.03490337371605364,-0.06604489687534666,0.008810638359802139,0.028702900964442835
rxn00611_c0,0.01849201295108177,0.014458290530510166,-0.06801818411780254,0.11537311363149501,-0.0003131353393842349
rxn35550_c0,-0.002868827867227578,-0.04149960484400315,-0.07265199441021053,-0.04147045031535396,0.02061088857675843
rxn01678_c0,0.05579413667934428,-0.00571816979934718,0.0006361195246835631,-0.002165441787455782,0.0036583585628741392
rxn02286_c0,-0.025994716030322544,-0.04129053918942892,0.019782961796911355,-0.14159646305192594,0.027884456458159634
rxn00872_c0,0.005487041340959674,0.013618389235408956,0.03998187498026139,0.023830147279683703,0.0028029700895262034
rxn00832_c0,-0.05579413667934412,0.005718169799331498,-0.0006361195246485266,0.002165441787466385,-0.00365835856293454
rxn01106_c0,-0.030852704922699814,-0.10500360790385048,0.03674943363430581,-0.03090056925752292,0.06630256894611639
rxn00931_c0,-0.00845959059231623,-0.03365406675549463,-0.04484320943829439,-0.021575067893070562,0.10591755272522373
rxn00066_c0,0.03143214263127231,-0.029625622331937548,-0.041491175060235516,-0.03870893104323705,-0.038342114255187534
rxn08756_c0,0.007232910816263119,-0.03790283535253896,-0.048377240550376094,-0.08699588642212747,0.10439544317397106
rxn05115_c0,0.05579413667934406,-0.005718169799326752,0.0006361195246378912,-0.0021654417874696456,0.003658358562952879
rxn01573_c0,-0.0027195325673420876,-0.041332146097233805,-0.0720252552480555,-0.042216683370106124,0.017389264464442902
rxn00650_c0,-0.05579413667934427,0.005718169799347159,-0.0006361195246835493,0.002165441787455743,-0.0036583585628740807
rxn03167_c0,0.055794136679344304,-0.005718169799346553,0.0006361195246893039,-0.002165441787451268,0.0036583585628756216
rxn03005_c0,-0.055794136679344075,0.005718169799326458,-0.0006361195246379299,0.002165441787469575,-0.00365835856295248
rxn03437_c0,0.04240186189162479,0.023336161417982917,0.04858245529134663,0.025895823711186164,-0.010995868400659917
rxn01353_c0,0.05579413667934426,-0.00571816979934715,0.0006361195246835301,-0.0021654417874557345,0.0036583585628740378
rxn04139_c0,0.05579413667934406,-0.005718169799369074,0.000636119524668828,-0.002165441787464175,0.003658358562883502
